Juma Ventures
Budget Income Statement for Custom Record
From Jan 2018 to Dec 2018

Options: Activity Only
Financial Row ,Account (Line): Internal ID ,Account (Line): Account Type ,Department: Name ,Location: Name ,Jan 2018 ,Feb 2018 ,Mar 2018 ,Apr 2018 ,May 2018 ,Jun 2018 ,Jul 2018 ,Aug 2018 ,Sep 2018 ,Oct 2018 ,Nov 2018 ,Dec 2018 ,Total 
,384,Expense,DEV,HQ,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,"$1,200.00"
,384,Expense,Major Donor,HQ,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,"$1,200.00"
,384,Expense,ENT,Levi's Stadium,$0.00,$0.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,"$1,800.00"
,384,Expense,YouthConnect,NOLA,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,384,Expense,Pathways,OAK,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$0.00,$0.00,$0.00,$0.00,$320.00
,384,Expense,YouthConnect,OAK,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,384,Expense,DEV,SAC,$200.00,$0.00,$0.00,$200.00,$0.00,$0.00,$200.00,$0.00,$0.00,$200.00,$0.00,$0.00,$800.00
,384,Expense,YouthConnect,SAC,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,384,Expense,DEV,SC,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,384,Expense,Pathways,SC,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,384,Expense,YouthConnect,SC,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,384,Expense,Pathways,SEA,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,384,Expense,YouthConnect,SEA,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
,384,Expense,Pathways,SF,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,384,Expense,YouthConnect,SF,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,384,Expense,ENT,SunTrust Park,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,384,Expense,ENT,Toyota Center,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,$720.00
Total - 8311 - Mileage,,,,,"$1,220.00","$1,010.00","$1,190.00","$1,390.00","$1,190.00","$1,290.00","$1,590.00","$1,290.00","$1,250.00","$1,350.00","$1,160.00","$1,060.00","$14,990.00"
8312 - Public Transportation,,,,,,,,,,,,,,,,,
,385,Expense,YouthConnect,ATL,$0.00,$0.00,$0.00,$388.89,$388.89,$388.89,$388.89,$388.89,$388.89,$388.89,$388.89,$0.00,"$3,111.12"
,385,Expense,AST,HQ,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,385,Expense,COMMON,HQ,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,385,Expense,DEV,HQ,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,385,Expense,YouthConnect,NOLA,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,"$3,000.00"
,385,Expense,Pathways,OAK,"$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00","$1,000.00",$0.00,$0.00,$0.00,$0.00,"$8,000.00"
,385,Expense,YouthConnect,OAK,$0.00,$0.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,"$2,500.00"
,385,Expense,YouthConnect,SAC,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,"$3,000.00"
,385,Expense,YouthConnect,SC,$0.00,$0.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,$175.00,"$1,750.00"
,385,Expense,Pathways,SEA,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$100.00,$100.00,$0.00,$0.00,$0.00,$0.00,$300.00
,385,Expense,YouthConnect,SEA,$0.00,$0.00,$350.00,$350.00,$350.00,$350.00,$350.00,$350.00,$350.00,$350.00,$350.00,$350.00,"$3,500.00"
,385,Expense,Pathways,SF,$850.00,$850.00,$850.00,$850.00,$850.00,"$1,050.00",$850.00,$850.00,$490.00,$490.00,$490.00,$490.00,"$8,960.00"
,385,Expense,YouthConnect,SF,$0.00,$0.00,$0.00,$333.33,$333.33,$333.33,$333.33,$333.33,$333.33,$333.33,$333.33,$333.33,"$2,999.97"
Total - 8312 - Public Transportation,,,,,"$2,385.00","$2,385.00","$3,160.00","$3,882.22","$3,882.22","$4,182.22","$3,982.22","$3,982.22","$2,522.22","$2,522.22","$2,522.22","$2,133.33","$37,541.09"
8313 - Taxi,,,,,,,,,,,,,,,,,
,386,Expense,ENT,AA Center,$0.00,$0.00,$0.00,$0.00,$105.00,$0.00,$0.00,$0.00,$105.00,$0.00,$0.00,$0.00,$210.00
,386,Expense,DEV,ATL,$0.00,$0.00,$30.00,$0.00,$0.00,$30.00,$0.00,$0.00,$30.00,$0.00,$0.00,$0.00,$90.00
,386,Expense,YouthConnect,ATL,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,YouthConnect,DAL,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,YouthConnect,HOU,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,DEV,HQ,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,386,Expense,Major Donor,HQ,$0.00,$0.00,$25.00,$0.00,$0.00,$25.00,$0.00,$0.00,$0.00,$25.00,$0.00,$0.00,$75.00
,386,Expense,YouthConnect,NOLA,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,Pathways,OAK,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$0.00,$0.00,$0.00,$0.00,$80.00
,386,Expense,YouthConnect,OAK,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,YouthConnect,SAC,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,DEV,SC,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,386,Expense,Pathways,SC,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,386,Expense,YouthConnect,SC,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,DEV,SEA,$0.00,$20.00,$0.00,$20.00,$0.00,$20.00,$0.00,$20.00,$0.00,$20.00,$0.00,$0.00,$100.00
,386,Expense,Pathways,SEA,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,386,Expense,YouthConnect,SEA,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,Pathways,SF,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,386,Expense,YouthConnect,SF,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$15.00,$180.00
,386,Expense,ENT,Toyota Center,$0.00,$0.00,$0.00,$0.00,$0.00,$105.00,$0.00,$0.00,$0.00,$105.00,$0.00,$0.00,$210.00
Total - 8313 - Taxi,,,,,$220.00,$240.00,$275.00,$240.00,$325.00,$400.00,$220.00,$240.00,$345.00,$360.00,$210.00,$210.00,"$3,285.00"
8314 - Rental vehicle,,,,,,,,,,,,,,,,,
,387,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$100.00,$0.00,$200.00
,387,Expense,REP,HQ,$0.00,$0.00,$105.00,$0.00,$0.00,$105.00,$0.00,$0.00,$105.00,$0.00,$0.00,$0.00,$315.00
,387,Expense,Pathways,SEA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
,387,Expense,Pathways,SF,$0.00,$0.00,"$6,300.00",$0.00,$0.00,"$1,800.00",$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,"$8,200.00"
Total - 8314 - Rental vehicle,,,,,$0.00,$0.00,"$6,405.00",$0.00,$0.00,"$1,905.00",$400.00,$0.00,$205.00,$0.00,$100.00,$0.00,"$9,015.00"
8315 - Airfare,,,,,,,,,,,,,,,,,
,388,Expense,ENT,AA Center,$0.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$900.00
,388,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$0.00,$0.00,$0.00,$750.00,$0.00,"$1,500.00"
,388,Expense,DEV,DAL,$0.00,$400.00,$0.00,$0.00,$400.00,$0.00,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,"$1,200.00"
,388,Expense,DEV,HOU,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,$800.00
,388,Expense,COMMON,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,027.00",$0.00,$0.00,"$7,027.00"
,388,Expense,DEV,HQ,$0.00,$400.00,$0.00,$400.00,$0.00,$400.00,$0.00,$400.00,$0.00,$400.00,$0.00,$0.00,"$2,000.00"
,388,Expense,LEV,HQ,$0.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00
,388,Expense,REP,HQ,$0.00,$0.00,$450.00,$0.00,$0.00,$450.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,"$1,350.00"
,388,Expense,DEV,SEA,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$0.00,$700.00
,388,Expense,ENT,Toyota Center,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$900.00
Total - 8315 - Airfare,,,,,$0.00,"$1,200.00",$450.00,$600.00,"$1,300.00","$1,300.00",$750.00,"$1,200.00","$1,400.00","$7,877.00",$750.00,$0.00,"$16,827.00"
8316 - Hotel/Accommodations,,,,,,,,,,,,,,,,,
,389,Expense,ENT,AA Center,$0.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$900.00
,389,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$0.00,$500.00,$0.00,"$1,000.00"
,389,Expense,DEV,DAL,$0.00,$400.00,$0.00,$0.00,$400.00,$0.00,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,"$1,200.00"
,389,Expense,ENT,Golden 1 Center,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
,389,Expense,DEV,HOU,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,$800.00
,389,Expense,COMMON,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,225.00",$0.00,$0.00,"$5,225.00"
,389,Expense,DEV,HQ,$0.00,$320.00,$0.00,$320.00,$0.00,$320.00,$0.00,$320.00,$0.00,$480.00,$0.00,$0.00,"$1,760.00"
,389,Expense,LEV,HQ,$0.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00
,389,Expense,REP,HQ,$0.00,$0.00,$450.00,$0.00,$0.00,$450.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,"$1,350.00"
,389,Expense,DEV,SAC,$0.00,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$0.00,$0.00,$300.00
,389,Expense,DEV,SC,$0.00,$0.00,$250.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$0.00,$500.00
,389,Expense,DEV,SEA,$0.00,$0.00,$0.00,$180.00,$0.00,$0.00,$0.00,$0.00,$360.00,$0.00,$0.00,$0.00,$540.00
,389,Expense,Pathways,SF,$0.00,$0.00,"$4,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$125.00,$0.00,$0.00,$0.00,"$4,125.00"
,389,Expense,ENT,Toyota Center,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$0.00,$450.00,$0.00,$0.00,$900.00
Total - 8316 - Hotel/Accommodations,,,,,$150.00,"$1,120.00","$4,700.00",$650.00,"$1,300.00","$1,220.00",$650.00,"$1,120.00","$1,385.00","$6,555.00",$500.00,$0.00,"$19,350.00"
"8317 - Meals, travel per diem expenses",,,,,,,,,,,,,,,,,
,390,Expense,ENT,AA Center,$0.00,$0.00,$0.00,$0.00,$215.00,$0.00,$0.00,$0.00,$215.00,$0.00,$0.00,$0.00,$430.00
,390,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$222.00,$0.00,$0.00,$0.00,$222.00,$0.00,$444.00
,390,Expense,YouthConnect,ATL,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,390,Expense,DEV,DAL,$0.00,$148.00,$0.00,$0.00,$148.00,$0.00,$0.00,$148.00,$0.00,$0.00,$0.00,$0.00,$444.00
,390,Expense,YouthConnect,DAL,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,390,Expense,ENT,Golden 1 Center,$74.00,$0.00,$0.00,$0.00,$0.00,$0.00,$74.00,$0.00,$0.00,$0.00,$0.00,$0.00,$148.00
,390,Expense,DEV,HOU,$0.00,$148.00,$0.00,$0.00,$0.00,$0.00,$0.00,$148.00,$0.00,$0.00,$0.00,$0.00,$296.00
,390,Expense,YouthConnect,HOU,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
,390,Expense,COMMON,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,250.00",$0.00,$0.00,"$1,250.00"
,390,Expense,DEV,HQ,$0.00,$222.00,$0.00,$222.00,$0.00,$222.00,$0.00,$222.00,$0.00,$222.00,$0.00,$0.00,"$1,110.00"
,390,Expense,LEV,HQ,$0.00,$0.00,$0.00,$0.00,$215.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$215.00
,390,Expense,REP,HQ,$0.00,$0.00,$215.00,$0.00,$0.00,$215.00,$0.00,$0.00,$215.00,$0.00,$0.00,$0.00,$645.00
,390,Expense,YouthConnect,NOLA,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,$900.00
,390,Expense,YouthConnect,OAK,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,390,Expense,DEV,SAC,$140.00,$0.00,$0.00,$140.00,$0.00,$0.00,$140.00,$0.00,$0.00,$140.00,$0.00,$0.00,$560.00
,390,Expense,YouthConnect,SAC,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,390,Expense,Pathways,SC,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,390,Expense,YouthConnect,SC,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,390,Expense,DEV,SEA,$0.00,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$450.00
,390,Expense,Pathways,SEA,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$120.00
,390,Expense,YouthConnect,SEA,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,390,Expense,Pathways,SF,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$150.00
,390,Expense,YouthConnect,SF,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,$480.00
,390,Expense,ENT,Toyota Center,$0.00,$0.00,$0.00,$0.00,$0.00,$215.00,$0.00,$0.00,$0.00,$215.00,$0.00,$0.00,$430.00
,390,Expense,DEV,SC,$0.00,$0.00,$75.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$0.00,$0.00,$150.00
"Total - 8317 - Meals, travel per diem expenses",,,,,$644.00,$948.00,$720.00,$942.00,"$1,008.00","$1,082.00",$866.00,$948.00,"$1,310.00","$2,332.00",$652.00,$430.00,"$11,882.00"
"8319 - Other travel, tolls, & parking",,,,,,,,,,,,,,,,,
,391,Expense,YouthConnect,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$300.00,$0.00,$0.00,$500.00
,391,Expense,ENT,CenturyLink Field,$0.00,$0.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$300.00
,391,Expense,ENT,Golden 1 Center,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,391,Expense,DEV,HOU,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,391,Expense,YouthConnect,HOU,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,391,Expense,AST,HQ,$5.00,$0.00,$5.00,$0.00,$5.00,$0.00,$5.00,$0.00,$5.00,$0.00,$5.00,$0.00,$30.00
,391,Expense,COMMON,HQ,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00,$0.00,$0.00,$500.00
,391,Expense,DEV,HQ,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,391,Expense,Major Donor,HQ,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,391,Expense,YouthConnect,NOLA,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,391,Expense,Pathways,OAK,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$10.00,$0.00,$0.00,$0.00,$0.00,$80.00
,391,Expense,DEV,SAC,$20.00,$0.00,$0.00,$20.00,$0.00,$0.00,$20.00,$0.00,$0.00,$20.00,$0.00,$0.00,$80.00
,391,Expense,DEV,SC,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,391,Expense,YouthConnect,SC,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,391,Expense,DEV,SEA,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,391,Expense,YouthConnect,SEA,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$360.00
,391,Expense,Pathways,SF,$20.00,$20.00,$20.00,$20.00,$20.00,$100.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$320.00
,391,Expense,ENT,Safeco Field,$0.00,$0.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$0.00,$0.00,$0.00,$140.00
,391,Expense,DEV,DAL,$20.00,$20.00,$0.00,$0.00,$20.00,$0.00,$0.00,$20.00,$0.00,$0.00,$0.00,$0.00,$80.00
,391,Expense,DEV,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00
"Total - 8319 - Other travel, tolls, & parking",,,,,$335.00,$310.00,$345.00,$360.00,$365.00,$420.00,$595.00,$360.00,$335.00,"$1,130.00",$315.00,$310.00,"$5,180.00"
Total - 8300 - Travel expenses,,,,,"$4,954.00","$7,213.00","$17,245.00","$8,064.22","$9,370.22","$11,799.22","$9,053.22","$9,140.22","$8,752.22","$22,126.22","$6,209.22","$4,143.33","$118,070.09"
8350 - Meeting Expenses,,,,,,,,,,,,,,,,,
8351 - Venue rental,,,,,,,,,,,,,,,,,
,393,Expense,YouthConnect,ATL,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00","$2,000.00"
,393,Expense,Pathways,OAK,$100.00,$100.00,$100.00,$0.00,$0.00,$195.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$495.00
,393,Expense,Pathways,SF,$0.00,$0.00,$0.00,$0.00,$0.00,$455.00,$500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$955.00
Total - 8351 - Venue rental,,,,,$100.00,$100.00,$100.00,$0.00,$0.00,$650.00,$500.00,$0.00,"$1,000.00",$0.00,$0.00,"$1,000.00","$3,450.00"
"8352 - Ticket, registration fees",,,,,,,,,,,,,,,,,
,394,Expense,DEV,HQ,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
,394,Expense,Pathways,OAK,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
,394,Expense,DEV,SC,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,"$1,200.00"
,394,Expense,DEV,SEA,$0.00,$0.00,$200.00,$100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$0.00,$400.00
,394,Expense,Pathways,SF,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00,$180.00,$0.00,$0.00,$0.00,$0.00,$200.00,$580.00
"Total - 8352 - Ticket, registration fees",,,,,$150.00,$150.00,$350.00,$250.00,$150.00,$450.00,$330.00,$150.00,$150.00,$250.00,$150.00,$350.00,"$2,880.00"
8355 - Food & meals,,,,,,,,,,,,,,,,,
,395,Expense,ENT,AT&T Park,$0.00,$0.00,$0.00,$200.00,$250.00,$200.00,$250.00,$250.00,$250.00,$250.00,$250.00,$0.00,"$1,900.00"
,395,Expense,DEV,ATL,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$50.00,$600.00
,395,Expense,YouthConnect,ATL,$0.00,$0.00,$150.00,$0.00,$0.00,$150.00,$0.00,$0.00,$150.00,$0.00,$0.00,$150.00,$600.00
,395,Expense,ENT,CenturyLink Field,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,$0.00,$0.00,$250.00,$0.00,$0.00,$0.00,$500.00
,395,Expense,ENT,Coliseum,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00
,395,Expense,ENT,Golden 1 Center,$50.00,$0.00,$0.00,$50.00,$0.00,$0.00,$50.00,$0.00,$0.00,$50.00,$0.00,$0.00,$200.00
,395,Expense,YouthConnect,HOU,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$300.00
,395,Expense,ADM,HQ,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$0.00,$300.00
,395,Expense,DEV,HQ,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,$300.00,"$3,600.00"
,395,Expense,Major Donor,HQ,$500.00,$500.00,$0.00,$0.00,$500.00,$0.00,$500.00,$500.00,$0.00,$0.00,$500.00,$0.00,"$3,000.00"
,395,Expense,ENT,Levi's Stadium,$0.00,$0.00,$0.00,$70.00,$70.00,$70.00,$70.00,$70.00,$70.00,$70.00,$70.00,$70.00,$630.00
,395,Expense,YouthConnect,NOLA,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,395,Expense,Pathways,OAK,$500.00,$400.00,$400.00,$500.00,$400.00,$350.00,$500.00,$350.00,$0.00,$0.00,$0.00,$0.00,"$3,400.00"
,395,Expense,YouthConnect,OAK,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,395,Expense,YouthConnect,SAC,$0.00,$0.00,$150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$450.00
,395,Expense,Pathways,SC,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$20.00,$240.00
,395,Expense,YouthConnect,SC,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
,395,Expense,DEV,SEA,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$300.00
